	path	cpd	path_class	lipid_core	smiles	MaxEStateIndex	MinEStateIndex	MaxAbsEStateIndex	MinAbsEStateIndex	qed	MolWt	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	NumRadicalElectrons	MaxPartialCharge	MinPartialCharge	MaxAbsPartialCharge	MinAbsPartialCharge	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	HallKierAlpha	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	FractionCSP3	HeavyAtomCount	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	RingCount	MolLogP	MolMR	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea
1552	map01110	C16850	Global_maps	Fatty Acyls [FA]	C([C@H](N)C(O)=O)[C@@H](O)[C@H](O)C(=O)C	10.538285619803478	-1.564444444444445	10.538285619803478	0.35111111111111115	0.4024657034276665	191.18299999999996	178.07899999999995	191.079372516	76	0	0.3200726533847715	-0.4800851944347208	0.4800851944347208	0.3200726533847715	1.3846153846153846	1.8461538461538463	2.1538461538461537	4.063897992296458	205.0595826270352	10.593858127134677	7.174645225372651	7.174645225372651	5.857948465255106	3.7087663844921828	3.7087663844921828	2.803268365473789	2.803268365473789	1.5935980921645048	1.5935980921645048	0.7608163681339738	0.7608163681339738	-0.9800000000000002	442.0247899248333	12.019999999999998	4.904301623578681	3.9742465350238736	74.97453986789746	21.0532496616843	12.145807216896262	5.783244946364939	0.0	0.0	5.969305287951849	9.589074368143644	0.0	0.0	0.0	0.0	6.923737199690624	6.4208216229260096	6.103966387748303	24.90865655266576	11.75255023431679	0.0	0.0	5.733667477162185	31.594332427261197	0.0	0.0	0.0	0.0	5.733667477162185	0.0	0.0	0.0	45.321906023483464	9.589074368143644	0.0	13.344558822616634	0.0	0.0	0.0	0.0	120.85	30.002323838961352	9.589074368143644	0.0	6.4208216229260096	0.0	6.923737199690624	0.0	0.0	0.0	0.0	21.0532496616843	0.0	0.0	20.762838246409675	26.419439247921392	5.07338813303099	-1.90287887377173	-1.2740740740740744	-3.342777777777778	1.0973984315948602	0.0	0.7142857142857143	13	5	6	0	0	0	0	0	0	5	4	6	5	0	0	0	0	-1.9007999999999996	42.92280000000001	1	2	2	0	0	0	0	0	1	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1553	map01110	C18015	Global_maps	Prenol Lipids [PR]	C1CC(=O)[C@@]2(C(=O)O[C@@]3([H])[C@]2([H])[C@@]1(C)[C@@]1([H])C(C[C@](C)(C=C)CC1)=C3)C	12.555944126119993	-0.9316628086419749	12.555944126119993	0.005173374905517392	0.4194937400007012	314.4250000000001	288.217	314.18819469199997	124	0	0.31991322029797953	-0.4569964140917455	0.4569964140917455	0.31991322029797953	1.2608695652173914	2.0	2.6956521739130435	1.8273659885047577	647.2722268598521	16.62095586463014	14.354136904459006	14.354136904459006	10.743801254826668	8.831055704220951	8.831055704220951	8.846714010339682	8.846714010339682	7.525020010528947	7.525020010528947	6.061741725486486	6.061741725486486	-1.38	174161.3767782336	15.165506318296435	4.369782049127966	1.7120407867876204	137.7072099524741	4.736862953800049	17.302201803510023	0.0	0.0	0.0	5.969305287951849	9.589074368143644	0.0	0.0	6.578935683598497	25.496599036284394	55.4309307831835	12.338727669087403	0.0	14.325937321943693	11.75255023431679	0.0	0.0	28.080783500513125	58.97928610145023	0.0	24.304080427335528	0.0	0.0	0.0	0.0	0.0	0.0	17.856516622065094	14.325937321943693	28.080783500513125	52.87531971370193	24.304080427335528	0.0	0.0	0.0	43.370000000000005	5.41499046939678	9.589074368143644	0.0	34.604403607020046	12.338727669087403	25.683286491704038	5.573104530069267	0.0	6.923737199690624	32.57845029664751	4.736862953800049	5.706635723733938	0.0	25.08217196216182	0.0	0.6260902069161007	0.25532954617031944	0.0	8.673697181804819	10.406075379213005	0.0	0.7	23	0	3	3	1	4	0	0	0	3	0	3	1	2	1	3	4	3.835900000000003	87.55300000000004	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1554	map01110	C18016	Global_maps	Prenol Lipids [PR]	C1C[C@H](O)[C@@]2(C(=O)O[C@@]3([H])[C@]2([H])[C@@]1(C)[C@@]1([H])C(C[C@](C)(C=C)CC1)=C3)C	12.587061169375158	-0.7372183641975307	12.587061169375158	0.052966269841270064	0.5934140976381285	316.44100000000014	288.217	316.20384475599997	126	0	0.3149998077876463	-0.45726393347609784	0.45726393347609784	0.3149998077876463	1.3043478260869565	2.0434782608695654	2.739130434782609	1.811885326902969	608.0080437730995	16.62095586463014	14.470452478684727	14.470452478684727	10.743801254826668	8.978500483201582	8.978500483201582	9.058352386926533	9.058352386926533	7.743554161201674	7.743554161201674	6.26556598806049	6.26556598806049	-1.09	174161.3767782336	15.43842485053781	4.5017308294213105	1.7746547353135655	138.33992160462634	9.843390348640755	6.103966387748303	0.0	0.0	0.0	5.969305287951849	4.794537184071822	0.0	0.0	6.578935683598497	25.496599036284394	61.85175240610951	5.917906046161393	11.518956857145081	14.637927532712578	5.969305287951849	0.0	0.0	28.080783500513125	65.08325248919853	0.0	24.304080427335528	0.0	0.0	0.0	0.0	0.0	0.0	23.28376545828916	9.53140013787187	28.080783500513125	52.87531971370193	24.304080427335528	0.0	0.0	0.0	46.53	11.518956857145081	9.901064578912528	0.0	28.821158660655108	12.338727669087403	25.683286491704038	5.573104530069267	0.0	6.923737199690624	32.57845029664751	4.736862953800049	5.767469057067271	0.0	12.587061169375158	10.561045435544894	0.9285894195641224	0.4158255647938188	0.0	8.584239470479549	10.572436549841852	0.0	0.75	23	1	3	3	1	4	0	0	0	3	1	3	1	2	1	3	4	3.6277000000000026	88.55280000000005	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1555	map01110	C18025	Global_maps	Prenol Lipids [PR]	C12C[C@@H](CCC=1C(=CO2)C)C	5.45712962962963	0.813009259259259	5.45712962962963	0.813009259259259	0.5538926622601129	150.22099999999998	136.10899999999998	150.104465068	60	0	0.10698509869138553	-0.46877044319591127	0.46877044319591127	0.10698509869138553	1.5454545454545454	2.3636363636363638	3.1818181818181817	2.363164992356218	259.83653540052643	7.844934982691241	7.184269172402757	7.184269172402757	5.270856947829096	4.32945517152616	4.32945517152616	3.6684156834403017	3.6684156834403017	2.6115508435968264	2.6115508435968264	1.8388794426281463	1.8388794426281463	-0.72	510.50689987877945	6.957782807705849	2.4004897101702993	1.0860941828254844	67.40955391642422	4.417150937053347	5.760247418874442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.923737199690624	36.81018947509803	6.4208216229260096	6.263162995639057	4.417150937053347	0.0	0.0	0.0	5.917906046161393	33.10993926815928	0.0	23.15031339790749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.841643245852019	12.841643245852017	30.231709224885066	10.680313932692403	0.0	0.0	0.0	13.14	0.0	0.0	0.0	0.0	0.0	12.338727669087403	29.72879364812045	0.0	6.263162995639057	13.847474399381248	4.417150937053347	5.45712962962963	0.0	0.0	0.0	2.8148148148148153	2.0502777777777776	0.0	5.581435185185185	4.429675925925926	0.0	0.6	11	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	2	2.7128200000000007	44.63400000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1556	map01110	C18027	Global_maps	Prenol Lipids [PR]	C[C@@H]1CC[C@@H](C(C)C)OC(=O)C1	11.186111111111112	-0.015092592592592435	11.186111111111112	0.015092592592592435	0.5646410850518399	170.25199999999995	152.10799999999998	170.130679816	70	0	0.30583549759693734	-0.4620823018826293	0.4620823018826293	0.30583549759693734	1.4166666666666667	2.0833333333333335	2.6666666666666665	2.522440508958321	163.22151457063651	9.137828201504695	8.169867732056247	8.169867732056247	5.592224152875016	4.787632953746453	4.787632953746453	4.158974354476429	4.158974354476429	2.4855027411638937	2.4855027411638937	1.5806548334874793	1.5806548334874793	-0.53	446.3759069506398	9.557183958151702	3.9234309372896394	2.504549395065785	74.29296623342043	4.736862953800049	6.103966387748303	0.0	0.0	0.0	5.969305287951849	4.794537184071822	0.0	0.0	0.0	20.771211599071872	24.677455338174802	6.4208216229260096	0.0	9.53140013787187	5.969305287951849	0.0	0.0	11.835812092322787	46.1376428555982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.073271675700152	9.53140013787187	11.835812092322787	40.0336764678499	0.0	0.0	0.0	0.0	26.3	0.0	4.794537184071822	0.0	12.073271675700152	18.256633715248796	12.841643245852019	0.0	0.0	0.0	20.771211599071872	4.736862953800049	5.304212962962962	0.0	11.186111111111112	0.0	0.0	0.9437037037037034	0.0	2.9074074074074066	6.325231481481482	0.0	0.9	12	0	2	0	1	1	0	0	0	2	0	2	1	0	1	1	1	2.374200000000001	47.733000000000025	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1557	map01110	C18202	Global_maps	Fatty Acyls [FA]	CC(/C=C/CCCCC(=O)O)C	10.12220799739649	-0.6918155811707398	10.12220799739649	0.3011096938775508	0.4913199887529705	170.252	152.10799999999998	170.130679816	70	0	0.30283975089318216	-0.4812303887129719	0.4812303887129719	0.30283975089318216	1.4166666666666667	2.0833333333333335	2.5833333333333335	3.158096366931469	147.9175691117035	9.397341225498538	7.91593981827889	7.91593981827889	5.625897657686229	4.510899829084966	4.510899829084966	3.3116897449863973	3.3116897449863973	1.532415921633895	1.532415921633895	0.9068049944889234	0.9068049944889234	-0.79	331.50388351071973	11.21	6.891817639246214	9.210000000000003	74.28988287745454	5.106527394840706	0.0	0.0	0.0	0.0	5.969305287951849	4.794537184071822	0.0	0.0	0.0	25.99951461304901	25.18037091493942	6.4208216229260096	0.0	9.901064578912528	5.969305287951849	0.0	0.0	5.917906046161393	39.53076089108528	0.0	12.152040213667762	0.0	0.0	0.0	0.0	0.0	0.0	11.075832682792555	4.794537184071822	5.917906046161393	39.53076089108528	12.152040213667762	0.0	0.0	0.0	37.3	5.969305287951849	4.794537184071822	0.0	0.0	12.338727669087403	19.26246486877803	0.0	0.0	0.0	25.99951461304901	5.106527394840706	0.0	0.0	10.12220799739649	8.340218044007727	0.0	-0.09045099521290001	0.0	7.362650226757371	4.265374727051315	0.0	0.7	12	1	2	0	0	0	0	0	0	1	1	2	6	0	0	0	0	2.8436000000000003	50.08180000000003	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1558	map01110	C18211	Global_maps	Prenol Lipids [PR]	[C@]12([C@@]3(C)CCCC(C)(C)[C@]3([H])CC=C1C[C@](C=C)(C)CC2)[H]	4.088406005920887	0.356859764739229	4.088406005920887	0.356859764739229	0.5027554458115026	272.47600000000006	240.21999999999994	272.250401024	112	0	-0.011175432508327818	-0.10252178620882925	0.10252178620882925	0.011175432508327818	1.15	1.9	2.6	1.941982731428613	440.9546635134157	14.596011838247808	13.966255326250886	13.966255326250886	9.307225633126142	8.6328109223907	8.6328109223907	9.04147246276393	9.04147246276393	7.240196138395588	7.240196138395588	5.9198443131598655	5.9198443131598655	-0.52	28806.099496934123	14.418641116070036	4.485569614461171	2.019903495300025	125.27645167640891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.578935683598497	51.84091516542553	66.60571323806919	0.0	0.0	0.0	0.0	0.0	0.0	28.080783500513125	72.64070015924457	0.0	24.304080427335528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.080783500513125	72.64070015924457	24.304080427335528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.244971408190338	11.835812092322787	44.94575136048208	5.573104530069267	0.0	46.42592469602876	0.0	0.0	0.0	0.0	0.0	3.2298530407533383	1.749478930461073	0.0	14.46173532375913	14.142266038359788	0.0	0.8	20	0	0	3	0	3	0	0	0	0	0	0	1	2	0	2	3	6.141500000000007	87.57400000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1559	map01110	C18221	Global_maps	Prenol Lipids [PR]	C1[C@@]2(C)[C@@]([H])(CC=C3[C@]2([H])CC[C@](C)(C=C)C3)[C@@](CO)(C)CC1	9.986878768878228	0.1331520061728395	9.986878768878228	0.1331520061728395	0.6996927387979981	288.475	256.21899999999994	288.245315644	118	0	0.04872526795375658	-0.3957978899083428	0.3957978899083428	0.04872526795375658	1.2857142857142858	2.0476190476190474	2.7142857142857144	1.9435969673960416	464.4588728849873	15.303118619434356	14.120575702937392	14.120575702937392	9.867885804905963	8.80259207900081	8.80259207900081	8.865035356409466	8.865035356409466	7.426115135877194	7.426115135877194	5.926223479515412	5.926223479515412	-0.56	52875.602662489684	15.34008293059567	4.97807410584863	2.2345357226647065	130.07068542860492	5.106527394840706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.578935683598497	44.91717796573491	66.60571323806917	6.606881964512918	0.0	5.106527394840706	0.0	0.0	0.0	28.080783500513128	65.71696295955394	6.606881964512918	24.304080427335528	0.0	0.0	0.0	0.0	0.0	0.0	11.713409359353623	0.0	28.080783500513128	65.71696295955394	24.304080427335528	0.0	0.0	0.0	20.23	0.0	5.106527394840706	0.0	5.41499046939678	23.35476894946787	5.917906046161393	44.94575136048208	5.573104530069267	0.0	39.502187496338124	0.0	0.0	0.0	0.0	9.986878768878228	2.542949302406148	1.403738189720332	0.0	13.510437925170068	11.63932914715856	0.0	0.8	21	1	1	3	0	3	0	0	0	1	1	1	2	2	0	2	3	5.113900000000005	88.98580000000005	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1560	map01110	C18222	Global_maps	Prenol Lipids [PR]	C1[C@@]2(C)[C@@]([H])(CC=C3[C@]2([H])CC[C@](C)(C=C)C3)[C@@](C=O)(C)CC1	11.754277459453325	-0.10295910493827143	11.754277459453325	0.10295910493827143	0.49570713880610695	286.459	256.21899999999994	286.22966558	116	0	0.12567208854028963	-0.30277350944925463	0.30277350944925463	0.12567208854028963	1.2380952380952381	2.0	2.6666666666666665	1.961505718516952	490.0668826502773	15.303118619434356	13.951853885904375	13.951853885904375	9.867885804905963	8.657188317381028	8.657188317381028	8.676561014267012	8.676561014267012	7.256482301969816	7.256482301969816	5.797017168046727	5.797017168046727	-0.8500000000000001	52875.602662489684	15.061393179073523	4.827312718444929	2.1528102422388673	129.43797377645268	4.794537184071822	6.286160523129555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.578935683598497	44.91717796573491	61.1907227686724	5.41499046939678	0.0	4.794537184071822	6.286160523129555	0.0	0.0	28.080783500513128	65.71696295955394	0.0	24.304080427335528	0.0	0.0	0.0	0.0	0.0	0.0	6.286160523129555	4.794537184071822	28.080783500513128	65.71696295955394	24.304080427335528	0.0	0.0	0.0	17.07	0.0	4.794537184071822	0.0	10.82998093879356	17.250802561719567	12.841643245852019	38.390268637759604	5.573104530069267	0.0	39.502187496338124	0.0	0.0	0.0	11.754277459453325	0.0	2.1811329601284966	1.237904856386999	0.0	14.320645116843032	11.08937294052148	0.0	0.75	21	0	1	3	0	3	0	0	0	1	0	1	2	2	0	2	3	5.320500000000005	87.96400000000006	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1561	map01110	C18223	Global_maps	Prenol Lipids [PR]	C1([C@]2([H])CC[C@@]3([H])C=C(C)[C@@H]4CC[C@]3(C4)[C@@]2(C)CCC1)(C)C	2.726430933484505	0.584338033824641	2.726430933484505	0.584338033824641	0.4761092204967885	272.4759999999999	240.21999999999994	272.250401024	112	0	-0.016852290473396633	-0.08163712573606775	0.08163712573606775	0.016852290473396633	1.0	1.8	2.6	1.8148750820837278	456.65876890438057	14.173362107437432	13.966255326250886	13.966255326250886	9.39041231146367	9.073915730535946	9.073915730535946	9.50257627422337	9.50257627422337	8.50076382247197	8.50076382247197	7.489403415189713	7.489403415189713	-0.26	48437.18215573865	13.406190943625656	3.9296836034626077	1.4407765736232063	124.96022355506393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.84115785890103	85.86817810684722	0.0	0.0	0.0	0.0	0.0	0.0	33.99868954667452	79.06152178217057	0.0	11.64912463690315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.99868954667452	79.06152178217057	11.64912463690315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.244971408190338	17.75371813848418	51.36657298340809	5.573104530069267	0.0	33.770968905596376	0.0	0.0	0.0	0.0	0.0	3.6276201105442185	2.827611016628873	0.0	14.692057508188462	10.269378031305115	0.0	0.9	20	0	0	4	0	4	0	0	0	0	0	0	0	3	0	3	4	5.975400000000006	85.48400000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1562	map01110	C18224	Global_maps	Prenol Lipids [PR]	C1([C@]2([H])CC[C@@]3([C@]4(CCC(=C)[C@@H](C3)C4)[C@@]2(C)CCC1)[H])(C)C	4.403017014676241	0.58260192271353	4.403017014676241	0.58260192271353	0.4761092204967885	272.47599999999994	240.21999999999994	272.250401024	112	0	-0.01974889785563402	-0.09958055618387791	0.09958055618387791	0.01974889785563402	1.05	1.85	2.65	1.7850962025191408	444.9546635134157	14.173362107437434	13.803118619434356	13.803118619434356	9.39041231146367	9.06726233425821	9.06726233425821	9.537598440729539	9.537598440729539	8.601597034282864	8.601597034282864	7.6380099727259045	7.6380099727259045	-0.26	47014.00340563105	13.406190943625656	3.9296836034626077	1.4407765736232063	124.96022355506393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.34407343566565	85.36526253008262	0.0	0.0	0.0	0.0	0.0	0.0	33.99868954667452	78.55860620540597	0.0	12.152040213667764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.99868954667452	78.55860620540597	12.152040213667764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.244971408190338	17.75371813848418	57.787394606334104	5.573104530069267	0.0	27.35014728267037	0.0	0.0	0.0	0.0	0.0	3.506022888321996	2.89016581632653	0.0	13.26858418367347	12.251893778344673	0.0	0.9	20	0	0	4	0	4	0	0	0	0	0	0	0	4	0	4	4	5.975400000000006	85.48400000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1563	map01110	C18225	Global_maps	Prenol Lipids [PR]	C1CC[C@]2(C)[C@]3([H])CC[C@](C=C)(C)CC3=CC[C@@]2([H])C1(C)C	4.088406005920887	0.3568597647392291	4.088406005920887	0.3568597647392291	0.5027554458115024	272.47599999999994	240.21999999999994	272.250401024	112	0	-0.011175432508327822	-0.10252178620882925	0.10252178620882925	0.011175432508327822	1.15	1.9	2.6	1.9419827314286129	440.9546635134157	14.596011838247808	13.966255326250886	13.966255326250886	9.30722563312614	8.6328109223907	8.6328109223907	9.04147246276393	9.04147246276393	7.240196138395589	7.240196138395589	5.9198443131598655	5.9198443131598655	-0.52	28806.099496934123	14.418641116070036	4.485569614461171	2.019903495300025	125.2764516764089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.578935683598497	51.84091516542553	66.60571323806919	0.0	0.0	0.0	0.0	0.0	0.0	28.080783500513125	72.64070015924456	0.0	24.304080427335528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.080783500513125	72.64070015924456	24.304080427335528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.244971408190338	11.835812092322787	44.94575136048208	5.573104530069267	0.0	46.42592469602876	0.0	0.0	0.0	0.0	0.0	3.2298530407533383	1.749478930461073	0.0	14.461735323759132	14.142266038359788	0.0	0.8	20	0	0	3	0	3	0	0	0	0	0	0	1	2	0	2	3	6.141500000000007	87.57400000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1564	map01110	C18226	Global_maps	Prenol Lipids [PR]	C1[C@]2([C@]3([C@@]([H])([C@H](C)C(C=C)=CC3)CC[C@@]2(C(C)(C)CC1)[H])[H])C	4.025998598513479	0.5591630842151676	4.025998598513479	0.5591630842151676	0.5491168708080287	272.47599999999994	240.21999999999994	272.250401024	112	0	-0.016243359995048192	-0.09879238873402084	0.09879238873402084	0.016243359995048192	1.2	1.95	2.65	1.950884120904387	427.319264378683	14.543605595440512	13.91384908344359	13.91384908344359	9.398830687666477	8.724415976931034	8.724415976931034	8.680862698334916	8.680862698334916	7.43969289062573	7.43969289062573	6.387458133102901	6.387458133102901	-0.52	32305.49496996053	14.418641116070036	4.749526434504553	1.9390832777294535	125.2764516764089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.84674631895476	72.17881776813846	0.0	0.0	0.0	0.0	0.0	0.0	34.50160512343913	66.21987853631855	0.0	24.304080427335528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.50160512343913	66.21987853631855	24.304080427335528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.82998093879356	23.671624184645573	44.09803426762532	0.0	0.0	46.425924696028744	0.0	0.0	0.0	0.0	0.0	2.661615134479718	3.4931665721844283	0.0	13.170213884164777	14.175004409171075	0.0	0.8	20	0	0	3	0	3	0	0	0	0	0	0	1	2	0	2	3	5.997400000000006	87.50400000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
